trial_40,1e-05,10,5805,0.09350306031156345,0.0181310575895033,0.032359698989074294,0.01055115448844675,0.028359806089668843,0.003058410818305653,0.043538216093297256,0.014781854620754167,0.0034387400647302173,-0.02930615929187522,0.017722890623555174,-0.01936540185072095,0.09980383310701596,7.599418349278565e-05,0.09287493492078956,0.08618286355739889,0.09618016944289716,0.0014800487381633547,0.01625116298360662,-0.13621352108470533,0.09107914882985606,-0.07332716159078963
trial_41,1e-05,100,1234,0.086239107707921,0.007850508787744109,0.01165633821461397,-0.002854171438371454,0.005906190666801283,0.012477707283818891,0.01709391673658015,0.006695853305077593,0.021595090445559333,0.011067641525776604,0.0014053233802547136,-0.014955485542114117,0.08595049974028092,0.0003079157992048985,0.08606908106603783,0.084409732009734,0.08709174158901178,0.0019154358515899922,0.00497064557233118,-0.03131656110327145,0.08595598624849998,-0.05937351283439588
trial_42,1e-06,0,100001,0.09487515732429738,0.021770154486832193,0.03997900227831613,0.0260176011264689,0.055509495271981416,0.0012466052274366637,0.056891508574827936,0.01923131519282116,0.0034920434293521886,-0.03665695678465823,0.03428521766727421,-0.017078291687968084,0.10395060052022262,0.0014631067581864538,0.09355790725603226,0.08063096692260217,0.10257023600729946,0.004063464553375137,0.013825811335824542,-0.24019660120001704,0.08771836967624992,-0.07537034664136433
trial_43,1e-06,0.001,100001,0.09487500815924498,0.021769746846971222,0.039978111466207264,0.026015412635211364,0.05550554119840154,0.0012467934503463604,0.056889745632109266,0.019230711854020848,0.0034918772149831463,-0.036656344180417445,0.03428289184706429,-0.01707867308924454,0.10395012995418973,0.0014628945058304628,0.09355786039858804,0.08063182947492732,0.10256931406397933,0.00406310003809658,0.01382638567871833,-0.24018182584854558,0.08771894125876349,-0.07537012761127727
trial_44,1e-06,0.01,100001,0.09487366577379665,0.021766077918275648,0.039970094856645384,0.025995726121655224,0.055469975020386565,0.0012484875117739023,0.05687388553367837,0.01922528426608105,0.003490384118578262,-0.03665082585598906,0.03426196972091432,-0.017082103082401594,0.10394589507765066,0.0014609854416921255,0.0935574382154791,0.08063958724054585,0.1025610214639405,0.004059820715021835,0.013831547649611179,-0.24004891736463804,0.08772408128049848,-0.07536815656079077
trial_45,1e-06,0.1,100001,0.09486025180835202,0.02172937242923073,0.03988999843623167,0.02579983777992283,0.05511633180575381,0.0012654334910544684,0.056715914249080304,0.0191712510353189,0.0034757322506359994,-0.036595162646368466,0.03405375960533904,-0.0171161450220106,0.10390356823251419,0.001442013764087281,0.09355317049476557,0.08071665199518244,0.10247857714812018,0.004027157279675169,0.01388246723048165,-0.23872670091606965,0.08777506574700082,-0.07534846777844093
trial_46,1e-06,1,100001,0.09472708864196139,0.021361284955002845,0.03909640583030978,0.023934704405531006,0.05177274232961236,0.0014353303024132252,0.055196742768725715,0.018654203443042215,0.003355811373873077,-0.0359941382586002,0.03206874813545896,-0.01743194187847887,0.10348283117632646,0.0012636773129527429,0.09350614982333683,0.08143834212772218,0.10169998786546482,0.003713175636446823,0.014325738064804892,-0.22616259854543616,0.08824536827319696,-0.07515366855801339
trial_47,1e-06,10,58051,0.09350307070142942,0.01813073137813908,0.03235937855125939,0.010550401921093064,0.028358862228741274,0.00305837914439996,0.043537821762064964,0.01478165798413342,0.0034385387266451014,-0.029305612431981397,0.017722094803625407,-0.019365545941363988,0.09980353640286328,7.591138716960199e-05,0.09287496507953903,0.08618311357570937,0.09618009904176979,0.0014797660303893102,0.016250816398104776,-0.13620882969906933,0.09107925504484622,-0.0733271510739792
trial_48,1e-06,100,12343,0.0862388224379658,0.007849929678365078,0.011654836882815042,-0.002854940927547916,0.005905379446186651,0.012478271430560692,0.017092399712730442,0.00669565711070373,0.02159625174348055,0.011069870240235119,0.0014044735096700382,-0.01495551509894311,0.08594991014682515,0.00030799176469277815,0.08606881082476002,0.08440963466148273,0.08709142830374929,0.0019153292733525493,0.00496999030096807,-0.031312780967803634,0.0859557506724442,-0.05937349611284786
trial_49,1e-07,0,100001,0.09314752711933816,0.011317109577856142,0.01850610677409694,-0.0035418772821730173,0.012238553698760339,0.00440674391914546,0.032543328672209305,0.012924182343570392,0.0009496330768161148,-0.010515152871653659,0.002610995119205777,-0.021383302601784688,0.0951531892718817,-0.0009417481230744528,0.09286610964300558,0.08976638174254385,0.09427201783747662,-0.0033586090785078563,0.009962856381043262,-0.06431845449709647,0.09248441731992589,-0.07494138549758839
trial_50,1e-07,0.001,100001,0.09314742742395776,0.011317042314539632,0.0185059597690168,-0.0035418990995720904,0.012238438518154364,0.0044068694737019526,0.03254306694976486,0.012924084434558055,0.0009499592904585369,-0.010514786828291638,0.002610945679339513,-0.021383220887395343,0.09515304728078276,-0.0009417283521123339,0.0928660120054461,0.08976630985843244,0.09427191332123497,-0.0033585457818752847,0.009962766071676421,-0.0643178726961753,0.09248432471174799,-0.07494120342547018
trial_51,1e-07,0.01,100001,0.09314653020380566,0.011316436987913446,0.018504636828523015,-0.003542095415543786,0.012237401960707765,0.004407999407366027,0.03254071158708022,0.012923203298292255,0.0009528950601237592,-0.010511492633128398,0.0026105007719236023,-0.021382485477563714,0.0951517694245948,-0.000941550422901362,0.09286513330446282,0.08976566292360158,0.09427097271607165,-0.003357976123291702,0.009961953340394361,-0.06431263681651771,0.09248349127208975,-0.07493956480442945
trial_52,1e-07,0.1,100001,0.09313756178947181,0.011310387998609492,0.018491417835757813,-0.0035440545563740575,0.012227043115387318,0.004419293069186521,0.032517171745679994,0.01291439637364367,0.0009822376043398637,-0.010478569987341249,0.002606056781644078,-0.021375133326435095,0.09513899716766411,-0.0009397720657458001,0.09285634995909488,0.08975919577092356,0.09426157072221227,-0.003352280637230835,0.009953831274022011,-0.06426031053932146,0.09247516023584026,-0.07492318136785675
